id;span_text;raw_output;pred_label;true_label;confidence;rationale
1237;you don't know what the fuck you are talking about.....;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('fuck') without targeting a specific entity.""
}";1;1;HIGH;The span contains profanity ('fuck') without targeting a specific entity.
1638;Hate a complacent nxgga. Don't let a false sense of;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult based on a protected category ('nxgga'), which is a form of conflictual language.""
}";2;2;HIGH;The span_text contains a targeted insult based on a protected category ('nxgga'), which is a form of conflictual language.
225;"minded, strong armed, strong lunged; just strong as a muthafucka.";"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('muthafucka') without targeting a specific entity.""
}";1;1;HIGH;The span contains profanity ('muthafucka') without targeting a specific entity.
455;momma twt moots needs to approve the boy huh? /j;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain conflictual language, excessive profanity, or targeted insults.
898;fools to back the fuck off or they WILL handle;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a threat ('WILL handle') which implies a potential attack or conflict.""
}";2;1;HIGH;The span_text contains a threat ('WILL handle') which implies a potential attack or conflict.
424;laundry day means wearing the thotty crop top at home;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('thotty') which is not directed towards a specific entity.""
}";1;0;MEDIUM;The span_text contains profanity ('thotty') which is not directed towards a specific entity.
917;trauma dumping. even if the person understands paran ang unfair;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult (paran ang unfair) which is directed towards a specific entity, making it conflictual.""
}";2;2;HIGH;The span_text contains a targeted insult (paran ang unfair) which is directed towards a specific entity, making it conflictual.
878;girls can watch it.' 'OMG they edited it, those bastards.';"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('those bastards') directed at a group of people ('those bastards' implies the editors).""
}";2;2;HIGH;The span_text contains a targeted insult ('those bastards') directed at a group of people ('those bastards' implies the editors).
1519;eminem song in which he calls charlotte clymer a faggot;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult, specifically a slur directed at a protected category ('faggot'), which is considered conflictual language.""
}";2;1;HIGH;The span_text contains a targeted insult, specifically a slur directed at a protected category ('faggot'), which is considered conflictual language.
1783;On @LBC DavidDavis spouts incoherent waffle and casual lies to;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a statement about someone's speech being 'incoherent waffle and casual lies', which is an opinion and not a targeted insult or profanity.""
}";0;2;HIGH;The span_text contains a statement about someone's speech being 'incoherent waffle and casual lies', which is an opinion and not a targeted insult or profanity.
289;Which market in Richmond has the new flamin hot mtn;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a question about a product and does not contain any conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text contains a question about a product and does not contain any conflictual language, excessive profanity, or targeted insults.
872;top part is the two mothers/milfs and bottom row is;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, excessive profanity, or targeted insults.""
}";0;1;HIGH;The span_text does not contain conflictual language, excessive profanity, or targeted insults.
449;The thong to flip-flop transition took place when I was;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, slur, or targeted insult.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, slur, or targeted insult.
301;Before it was called CAMHS: I saw the psych maybe;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
1404;@user Just blocked the pathetic hairy ole asshole.;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('asshole') without targeting a specific entity.""
}";1;1;HIGH;The span contains profanity ('asshole') without targeting a specific entity.
178;@user CrisisActor and a horrible one at that! rittenhouseisguilty;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult towards a specific entity ('CrisisActor') and also contains a conflictual statement ('rittenhouseisguilty') which can be interpreted as an attack on a protected category.""
}";2;2;HIGH;The span_text contains a targeted insult towards a specific entity ('CrisisActor') and also contains a conflictual statement ('rittenhouseisguilty') which can be interpreted as an attack on a protected category.
1287;are dying everywhere England is fucked. so if you guys;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains conflictual language, specifically targeting a nation ('England is fucked').""
}";2;1;HIGH;The span_text contains conflictual language, specifically targeting a nation ('England is fucked').
234;resist this 'parampara pratishtha anushasan' BS It's hyper triggering for;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains conflictual language with a direct attack on a 'parampara pratishtha anushasan', which is a specific entity, and the phrase 'hyper triggering' implies a strong emotional response.""
}";2;1;HIGH;The span_text contains conflictual language with a direct attack on a 'parampara pratishtha anushasan', which is a specific entity, and the phrase 'hyper triggering' implies a strong emotional response.
553;blue city soyboys - ready to fight. New York's' civilians;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult based on a protected category ('city soyboys') and a threat of violence ('ready to fight').""
}";2;2;HIGH;The span_text contains a targeted insult based on a protected category ('city soyboys') and a threat of violence ('ready to fight').
135;My booty a little dirty whore 🤦🏾\u200d♀️;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('whore') and emojis that are often used to intensify the language, indicating a high level of profanity.""
}";1;1;HIGH;The span_text contains profanity ('whore') and emojis that are often used to intensify the language, indicating a high level of profanity.
625;then why did you fuck all the nursing homes over?;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('fuck') without a targeted insult.""
}";1;2;HIGH;The span contains profanity ('fuck') without a targeted insult.
577;Well if there's a history of documented discrimination then it's;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text implies a history of documented discrimination, which is a protected category.""
}";2;0;HIGH;The span_text implies a history of documented discrimination, which is a protected category.
543;@BreeNewsome 'We knew we couldn't make it illegal to be;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, excessive profanity, or targeted insults. It appears to be a quote from a person (@BreeNewsome) stating a fact.""
}";0;0;HIGH;The span_text does not contain conflictual language, excessive profanity, or targeted insults. It appears to be a quote from a person (@BreeNewsome) stating a fact.
152;um i just for head hunted by a company in;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults, making it suitable for the NONE label.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults, making it suitable for the NONE label.
1734;and is normal. America is violent asf and sadistic asf;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains conflictual language, specifically phrases 'violent asf' and 'sadistic asf', which imply aggression and harm, targeting the United States.""
}";2;2;HIGH;The span_text contains conflictual language, specifically phrases 'violent asf' and 'sadistic asf', which imply aggression and harm, targeting the United States.
345;handle tightly. And Ed? A pain, similar to the one;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, slurs, or targeted insults. It appears to be a description of physical pain.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, slurs, or targeted insults. It appears to be a description of physical pain.
436;•When u just can't stop binge eating, just do ur;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span contains profanity ('binge eating') that is not directed towards a specific entity.""
}";1;0;MEDIUM;The span contains profanity ('binge eating') that is not directed towards a specific entity.
