original_index,span,label
1781,White privilege really does work wonders. When it came to,NONE
1782,starfox is the sibling that's like very chill and is,NONE
1783,UK must leverage the pivotal intersectionality between economic relations &,NONE
1784,"Poor pupperhound~ 💔🐶it's not his fault. Crate/cave, thunder shirt and",NONE
1786,Apparently on the new bangtanbomb the subtitles in korean provided,NONE
1787,Doing it again cause I forgot some things Hii~~ I'm,NONE
1789,@SenRonJohnson Too high dosage of anything can harm you.,NONE
1791,"When they are too scared of progress, they try to",NONE
1792,Me vs judging non disordered irls for being non disorder,NONE
1793,Turning away anyone would be the top fault. Where do,NONE
1796,And what exactly does' finish this job 'mean to him.,NONE
1797,@stevenkolln @user @user @Asmongold Even when they had access to,NONE
1798,@Telegraph There is no game in protecting the foundations of,NONE
1799,Mhm they should care a little about the surrounding ppl,NONE
1800,If you're still using a bandana instead of a mask,NONE
1802,Everyone is entitled to a fair trial and to be,NONE
1805,This mod's description from DMsGuild: Tactics are tested as timelines,NONE
1806,I just want to say sorry if I have consciously,NONE
1810,Introduction thread! My name is Kelsey. I'm 24 & live,NONE
1812,@BTS_twt ellie is the only one who ever belives me,NONE
1814,[ 1/3 ] In 'COVID-19 and mental health deterioration by,NONE
1819,guys don't buy cardboard cutouts... i have two in my,NONE
1821,"That's a totally separate matter, Eugenie is guilty of no",NONE
1825,dropeen a louis aweonas,NONE
1827,@SenRehmanMalik @MediaCellPPP @user @user @user @user @user May' y'all' come,NONE
1830,Definitely on my radar haha we went for our honeymoon,NONE
1832,My cousins and me deciding what we want to eat,NONE
1833,going on edtwt at school feels so weird but i,NONE
1835,When the award-winning lifestyle publisher @user needed a better way,NONE
1837,"No, suicidal thoughts can be a symptom of depression but",NONE
1838,"Thoughts of suicide, Archie not getting title, etc. I have",NONE
1839,Based on psychological studies of conservatives: A reduced disgust response,NONE
1840,@SB19Official @MTV - first impression: snob din idk HAHAHA -,NONE
1847,@SportsCenter You're' a racist against blacks. I'm' a white female.,NONE
1850,& sadly many meds prescribed by GPs (including birth control,NONE
1851,Crazy how Inoue managed to write a manga with 3,NONE
1853,One of the top projects this account will be focusing,NONE
1857,I'd rather him be impeached then removed via the 25th.,NONE
1858,umar is asims bro they just dnt want him to,NONE
1859,Did I not say he was guilty? You seemed to,NONE
1860,Again..... more information than any of us really needed.,NONE
1861,@ScotTories @NicolaSturgeon They should face scrutiny? What you mean is,NONE
1862,@meganranney Can confirm. I'm a healthcare worker with allergies but,NONE
1864,new loc and pinned,NONE
1865,@si_bonobo i absolutely love your music! Light Pattern has such,NONE
1866,@DrKillgrove I have collaborated with Dr. J. Eerkens at UC,NONE
1867,rhythm games are good for that cuz while u /are/,NONE
1870,insomnia Persistent problems falling and staying asleep. Most cases of,NONE
1872,Appreciate you!!! 🌟🌟🌟 It's so cool I'm so proud of,NONE
1873,"@nickmangwana @daddyhope OK, so he is in the same league",NONE
1875,Knowing Jisung is dealing with some of the same issues,NONE
1876,It's 1 SC vs 2 UCONN women at Gampel. Huskies,NONE
1877,idk who snsd is and i didnt know shinee until,NONE
1878,I'll never forgive Tik-Tok for normalising trauma dumping 💀,NONE
1879,this is too depressing to comprehend,NONE
1881,"@davidaxelrod Or, having to remove their shoes, belts, coins, etc.",NONE
1882,@Twitter @BTS_twt Good afternoon @Twitter ! We've noticed that @BTS_twt,NONE
1886,WELL after being depressed for the last 4 days and,NONE
1889,Constant phone calls also. I have already taken two phones,NONE
1890,also like screaming crying throwing up because of perceived 'plagiarism',NONE
1893,D's son Yathra was wearing one really cool pair of,NONE
1896,"Tomorrow we shall finally see the Press answer the question,",NONE
1897,no shot he said 'league thots who cant grow out,NONE
1899,ahh idk if i should just remove namjoon's verse in,NONE
1901,You got a feet fetish or sum???,NONE
1903,"You've seen my twitter track record though, Brooksy. As soon",NONE
1907,They might have to intubate him and I'm literally on,NONE
1913,Hobi knows I keep saying I owe him a dance,NONE
1914,being sincere hurts me physically..... but i'll' try for u,NONE
1916,@coldplay @BTS_twt I'm' the same person who replied to you,NONE
1917,@DrvanTilburg @StanfordPain @BethDarnall I had abdominal surgery last year; and,NONE
1919,@politicalelle @user You clearly don't know the impacts of amphetamines,NONE
1920,Learning how to pretend to be blind like the rest,NONE
1921,"if i take 2000mg of medicine, am i drawn? 🧐",NONE
1923,Imagine if I post my fine picture I know go,NONE
1924,Some situations might not be because of illness but once,NONE
1926,AJ Wilder need to thrash it out. Find out who,NONE
1927,Lmao I'm playing theres only 4 of us & that's,NONE
1929,"So sorry for your loss, may your memories help you",NONE
1930,"@MrsSOsbourne @piersmorgan I'm not a Piers fan, but I totally",NONE
1931,The trauma of CSA can have a devastating effect on,NONE
1934,Tppp essencenya gue pake benton atau ngga cosrx galactomyces. Jd,NONE
1935,I kinda want to see a mashup video of people,NONE
1939,I just wan na be a basic tall skinny white,NONE
1941,@MSNBC But I thought the confederate flag was used by,NONE
1943,@matthewjdowd Media loving the Cuomo story as they continue smoking,NONE
1944,@drcarlhart Unfortunately opioids are merely the tip of the pharmaceutical,NONE
1945,@mschlapp @user Hey Matt…any answer to the fraud you led,NONE
1947,ZackSnydersJusticeLeague looks depressing and bloated to me. I'm interested to,NONE
1948,I had an appointment with the rheumatologist yesterday afternoon. He,NONE
1950,What's that coupon code again?,NONE
1952,Please i don't want to scream,NONE
1954,tw // suicide its been 2 years today since my,NONE
1956,Day and night tell you when to start tracking it.,NONE
1957,@JohnSimpsonNews @user But eventually he'll' be victorious. With UKs rising,NONE
1960,stop replying us? stan twt are just chart obsessed outside,NONE
1962,"As a neurodivergent, I can tell you if mental differences",NONE
1963,"Got a question How do you bandage? I never cuz','''",NONE
1965,"hey I'm going undercover for something on twt, so my",NONE
1966,@Norton_Moto Just because you keep repeating the same rubbish does,NONE
1968,@NkanyeziKubheka Essential drugs are running out at pharmaceutical companies and,NONE
1969,SEE WAS IT? i actually read it as grell being,NONE
1970,the problem with watching a popular movie twice as old,NONE
1973,the night after the finals i saw the hashtag #,NONE
1977,ㅤ ㅤ ️️ CAUTION: This account will containt explict and,NONE
1979,"@BTS_twt Don't worry, I screamed loud enough for both of",NONE
1983,smh oompa loompas ruining everything good in life 💔💔,NONE
1985,'the worst she can say is no' her: u look,NONE
1988,that wassssss wow i can not believe thats happening we're,NONE
1991,That Chizom's drama is triggering. God will continue to expose,NONE
1993,It just took me 52mibs to do a distraction poll,NONE
1995,I'm' tempted to make a t/umblr or another twt account,NONE
1996,Honestly as the days keep coming I truly believe that,NONE
1997,@bessbell Average rent in Arizona varies from $ 980 to,NONE
1999,20k I might would've went out there with the red,NONE
2000,The thing is i don't not want to have a,NONE
2002,"There is an FTA but there are not equivalent standards,",NONE
2003,@KarlTowns innocent until proven guilty watch the trial it was,NONE
2004,They'll def upload the good parts. Lol. And it is.,NONE
2010,Then u can give away one of your identities to,NONE
2013,"Me: Don't drink cokes, they are so bad for you,",NONE
2014,god i wish i had happily married parents i could,NONE
2020,Most players ignored by OleOut are saying 'IF situation not,NONE
2022,"You got scammed big time, but if you want -",NONE
2024,hi my other acc got s worded but i'm looking,NONE
2026,But' we'llll' always have snappy Kacchan screaming and calling people,NONE
2027,@LeaderMcConnell @user Clean up the horrible Trump stink. Show democracy,NONE
2028,i hate the process of trying 2 make my tl,NONE
2030,And while I'm there I'd have to stop by and,NONE
2032,I'm' severely depressed tonight and idk why,NONE
2037,i'll always be so mad at myself for not trying,NONE
2038,lexapro be like sure have the longest and most vivid,NONE
2039,someone yell meanspo at me while i take a shower,NONE
2041,TW // self harm - suicidal thoughts no but jokes,NONE
2042,I want to scream 😭😭😭,NONE
2043,"I am feeling so lonely and depressed, and even more,",NONE
2045,@netblocks Send our voice to the world help_prime_minister_of_Sudan military_coup_in_sudan BurhanMassacresInSudan,NONE
2046,my dad def has an eating disorder and it's making,NONE
2047,"A special thank you to Lisa Julian, my assistant since",NONE
2050,i couldnt do anything bec literally nobody saw 😐 but,NONE
2051,Selective serotonin reuptake inhibitors Selective serotonin & norepinephrine inhibitors Either,NONE
2052,"> > including deadly force, if he or she reasonably",NONE
2054,Today is TransDayOfRemembrance I have' n't' done anything particular to,NONE
2056,"Generally speaking it should','n't' physically hurt (mentally sure 😃). The",NONE
2060,im demon slayer posting now. it's over for you fellas,NONE
2061,@HYBEINSIGHTtwt delete. this is so triggering sa mga single at,NONE
2062,I told lil shawty come be on tha winning team,NONE
2063,ptsd is a psychological disorder and alcohol is just a,NONE
2070,The actual reality of severe depression comes in the countless,NONE
2073,"@nytimes 9/11 was like a loved one dying. Devastating, but",NONE
2075,I'm damaged shawty… You got ta love me a lil,NONE
2076,almost felt guilty for needing a second nap today but,NONE
2077,maptwt aamtwt reminder that most of these 'aams' aren't even,NONE
2078,Na today una don see married men cheating abi una,NONE
2080,((ive critically injured muses to have an IC reason to,NONE
2083,Bout to be gassy and moody af these next 4,NONE
2084,Then assess the company's' ability to address that demand. That,NONE
2086,"@SabrinaAnnLynn girl i need more clues from the album name,",NONE
2089,"26 days now since I tested positive for COVID, still",NONE
2090,This weight loss made me feel so good mentally and,NONE
2091,"V low cortisol, they're looking at why. Possible yrs of",NONE
2092,"hope you're enjoying the show, brought to you by our",NONE
2093,Sometimes I get so annoyed with people who don't try,NONE
2095,what do yall put in ur oatmeals??? I NEED IDEAS,NONE
2096,you right. tiffany is a lil baddie 💀,NONE
2099,It's bad enough that they're losing but the humiliation of,NONE
2103,@BritAsiaTV @NetflixUK @DisneyPlusUK Amazon Prime Video @PrimeVideoIN from Mirzapur2 with,NONE
2104,"2) I have my main on aether, an alt on",NONE
2108,@kinky_horror MutantFam what should I grab for diner on the,NONE
2115,I got so emotional seeing one PV for an upcoming,NONE
2117,"All set, have a lovely weekend everyone. Hope this year",NONE
2120,That was eye opening and depressing.,NONE
2121,Many people suffer from more than one mental disorder at,NONE
2123,Guess what game about a game dev battling through depression,NONE
2124,@Pokemon No that's why you keep repeating the same poorly,NONE
2125,"For me the story of a man, Elijah, who, scared",NONE
2127,"Cat, Nurofen and paracetamol will cause rebound pain too. He",NONE
2128,CRAVITY - STAR Five hundred eight I vote CRAVITY for,NONE
2129,"@ScottMorrisonMP According to the sanitary regulations, the Australian government is",NONE
2130,it just feels like there are a bunch of kids,NONE
2131,@pattonoswalt This dude apparently lives down the street from my,NONE
2137,"Yep, Sophia always said 'sisterhood','''' when it comes to their",NONE
2138,i love glass animals but i will never forgive them,NONE
2144,Like I don't wan na say lol it's edtwt and,NONE
2146,"I don't expect forgiveness, no matter how sorry i am",NONE
2147,turn on twitter dms!!!!!,NONE
